id_cliente,id_ciudad,nombre,apellido,tipo_documento,numero_documento,fecha_nacimiento,direccion,email,telefono,estado
1706,129,olivia,goni,CC,135926711,1990-12-22,Cl 123T Este Cr 150,timlinux@att.net,+573177423524,Activo
4219,998,isaac,morcillo calvo,CE,318410319,1980-02-26,Cl 84 Cr 68,dgriffith@gmail.com,(+57) 609 553 37 44,Activo
9904,558,asdrubal,franco montana,CC,14391906,1982-08-29,Cl 80 Cr 5ª,credmond@me.com,(+57)6017375057,Activo
4431,453,alexandra ambar,armengol campos,CC,765662450,1988-03-22,Cl 35 Cr 85,vsprintf@live.com,(+57) 609 402 46 26,Activo
1319,322,calisto,menendez,Pasaporte,430305559,1975-09-30,Cl 2M Cr 26,tubajon@yahoo.ca,+57 608 588 27 96,Activo
1451,699,graciana cintia,iniguez heras,CE,840197565,1992-06-24,Cl 3ª Cr 125W,overbom@aol.com,+573245272998,Activo
8039,712,mayte,duarte alfonso,CC,793109750,1971-10-02,Cl 114 Cr 91S,iamcal@me.com,+57 601 136 92 93,Activo
1110,136,maria teresa,llamas marino,CC,80728392,1983-04-23,Cl 7 Este Cr 100,gboss@icloud.com,(+57)3087597551,Activo
8208,631,federico,pizarro coello,CC,937752618,1983-01-05,Cl 193 Cr 1ª,adamk@icloud.com,+57 320 629 92 76,Inactivo
1206,698,pacifica,cordoba,CC,250085618,1995-07-28,Cl 3C Cr 28,formis@yahoo.com,(+57) 308 016 39 89,Activo
9500,285,rosa,jimenez galvez,CC,877640549,1971-07-01,Cl 9ª Cr 114X,ngedmond@msn.com,(+57)3004767999,Activo
5286,487,martirio,bonet,CC,483899550,1972-11-12,Cl 7 Sur Cr 86,amaranth@icloud.com,(+57) 302 024 63 27,Activo
6892,188,ruy,roldan lara,CC,348026789,1992-09-28,Cl 61 Cr 97,chaki@verizon.net,+57 315 825 81 17,Activo
4111,458,felisa,mugica gomez,CC,18727981,1974-09-02,Cl 96K Sur Cr 183L,barlow@mac.com,+57 322 177 16 42,Activo
7577,364,anselma,valentin malo,CC,614987690,1986-08-04,Cl 162Y Cr 163,barjam@mac.com,(+57)3189507132,Activo
8171,448,lino,de busquets,CC,451425770,1973-07-09,Cl 8ª Cr 8ª,parents@outlook.com,(+57) 608 717 74 69,Activo
7946,312,sandra,leiva aguilo,CC,887929215,1990-09-18,Cl 33 Cr 11,dodong@comcast.net,+57 602 113 59 91,Activo
8573,258,federico,gutierrez tamarit,Pasaporte,630176405,1998-12-28,Cl 7J Bis G Cr 67,chrisj@gmail.com,(+57)3271445790,Activo
7821,772,aristides,exposito sanchez,CC,463648392,1995-11-13,Cl 70Q Cr 9ª,overbom_7821@aol.com,(+57)3126378834,Activo
3508,778,claudia,ibanez penas,CE,936098595,1981-01-02,Cl 25 Cr 87,eminence@optonline.net,+57 312 952 47 95,Activo
4473,783,roque,bejarano,CC,953802517,1979-07-06,Cl 6 Sur Cr 2ª,jonathan@att.net,+57 604 435 02 08,Activo
2840,259,sergio,font minguez,CC,894739589,1991-04-29,Cl 191 Bis C Cr 199,teverett@yahoo.ca,+57 311 142 55 02,Activo
4150,411,luisina chus,acosta losa,CC,476638296,1971-11-05,Cl 114X Cr 88,library@me.com,+573033789293,Activo
6957,690,eusebia,torre dalmau,CC,605386262,1977-09-02,Cl 98 Cr 129,chronos@msn.com,(+57) 609 824 11 61,Activo
5439,260,pedro,sancho garrido,CC,777405682,1980-05-01,Cl 2ª Cr 140 Bis,dvdotnet@aol.com,+576072082532,Activo
3891,726,blanca,lluch gonzalo,Pasaporte,6362021,1998-12-14,Cl 15 Cr 19D,jguyer@yahoo.com,+57 604 475 12 33,Activo
8600,541,benito,aranda olivera,CC,971924930,1982-04-09,Cl 72A Este Cr 22,symbolic@live.com,(+57)3008083676,Inactivo
9155,504,juan,lerma melero,CC,689819317,1983-11-26,Cl 59 Cr 20A,cyrus@outlook.com,(+57) 605 450 57 91,Activo
8588,786,nayara,fuster cuesta,CC,846060639,1980-03-18,Cl 3Y Este Cr 107L,russotto@att.net,+57 323 308 78 25,Activo
2415,303,maricela,mendizabal tejera,CE,910318578,1998-07-25,Cl 71H Cr 187,fmtbebuck@outlook.com,+576056639954,Activo
6977,147,silvio,ledesma planas,CC,589636983,1988-04-21,Cl 38C Cr 57,ovprit@live.com,(+57) 311 470 34 36,Activo
5150,351,ovidio,garcia gabaldon,CC,590129795,1986-08-03,Cl 3ª Cr 152Y Bis D,jimxugle@gmail.com,+57 324 109 83 57,Activo
4638,292,marina,gisbert huertas,CC,739787409,1984-05-19,Cl 23 Cr 6X Bis,pthomsen@icloud.com,(+57)3028328252,Inactivo
4807,378,nazaret,pina sole,CC,33315270,1998-02-02,Cl 159 Cr 146,csilvers@sbcglobal.net,+57 301 179 62 48,Inactivo
5312,471,valentina,del diaz,CC,487782639,1989-06-30,Cl 113 Sur Cr 23,fangorn@optonline.net,+57 300 563 67 55,Activo
8336,428,jose antonio,lluch gutierrez,CE,827540983,1971-01-16,Cl 81 Cr 67,cliffordj@msn.com,(+57) 308 992 55 05,Activo
5285,978,maria belen,ortega alvarez,CC,610184594,1997-10-26,Cl 154 Cr 181,fukuchi@verizon.net,+573075700004,Activo
3741,783,manuelita,barroso coloma,CC,592273692,1986-07-20,Cl 66E Cr 9I Este,kourai@optonline.net,+576041207457,Inactivo
9131,477,carmelo,valentin mancebo,CC,942245849,1987-01-08,Cl 72 Cr 192 Sur,psichel@me.com,+57 306 899 28 65,Activo
4917,659,jose ramon,nicolas marco,CE,475765131,1995-05-04,Cl 49 Cr 83,chronos@comcast.net,(+57)3284779661,Activo
5808,797,ruben,del azorin,CC,684676457,1975-12-06,Cl 68Q Sur Cr 19,ccohen@hotmail.com,+573007752708,Activo
6702,368,jordana,riba,CC,113352355,1975-11-03,Cl 48K Cr 99,quantaman@att.net,+57 307 146 28 86,Activo
5535,853,brunilda,giralt,CC,41237583,1990-03-09,Cl 126V Cr 8M,sthomas@optonline.net,+57 317 617 24 19,Activo
4552,182,jose,valenciano osuna,CE,384115674,1984-07-14,Cl 110U Cr 99,cgcra@yahoo.ca,+573219868294,Activo
1413,933,ines,gil miralles,Pasaporte,564020174,1970-06-24,Cl 2G Cr 59 Bis,szymansk@sbcglobal.net,+57 319 883 16 40,Activo
9851,386,pio,del lastra,CC,62765380,1982-03-30,Cl 5W Cr 85 Este,goresky@aol.com,(+57) 310 147 70 05,Activo
8428,842,amilcar,valera,CC,322801662,1993-08-28,Cl 67 Cr 1ª,staffelb@comcast.net,(+57) 609 166 78 96,Activo
1617,657,laura,del hernandez,CC,256422140,1985-08-28,Cl 17 Bis Cr 119,jeffcovey@me.com,+573046899248,Activo
2532,711,encarnacion,iborra,CC,805687849,1975-05-18,Cl 74 Cr 14,world@yahoo.com,+57 327 589 56 94,Activo
2994,105,nicolasa,de verdugo,CE,394702963,1982-01-10,Cl 124S Cr 140,wetter@mac.com,+57 311 552 94 90,Activo
1162,444,evaristo loreto,ferrer marino,CC,416715636,1982-06-16,Cl 66D Bis Cr 25,dwheeler@me.com,+573281863034,Activo
2291,817,esmeralda visitacion,menendez aleman,CC,407188246,1977-04-07,Cl 2ª Cr 19,mastinfo@live.com,(+57) 327 265 07 68,Activo
1457,773,manuel,melero palomo,CC,861665556,1998-05-23,Cl 113Y Sur Cr 98,sblack@verizon.net,(+57) 312 020 60 68,Inactivo
6301,594,paca,verdejo mayoral,CC,51079705,1988-10-04,Cl 33 Cr 80,ganter@verizon.net,+57 306 433 56 33,Activo
8914,182,regina,del parejo,CC,299887284,1981-04-05,Cl 3Q Cr 53,dpitts@hotmail.com,+57 308 845 50 78,Activo
3337,534,agueda,gimenez serna,Pasaporte,337015082,1998-05-26,Cl 19 Cr 104,sinkou@me.com,+57 602 257 04 38,Activo
7015,777,anastasio,montesinos garcia,CC,764901046,1975-02-15,Cl 101L Cr 186,chronos@me.com,+57 325 448 41 87,Activo
9215,420,marisela,quintero quintero,CC,326964794,1978-12-23,Cl 1ª Cr 165D Este,csilvers@gmail.com,+57 609 722 98 08,Bloqueado
6964,768,isaac,espada madrigal,CC,904845697,1974-07-01,Cl 55 Cr 172E,aardo@verizon.net,(+57) 604 915 27 54,Activo
8505,903,luciana,gaya alvaro,CC,646627164,1976-07-02,Cl 2ª Cr 55,cantu@gmail.com,+576054840694,Activo
2679,599,samanta,olmedo,CC,218716598,1979-05-16,Cl 194 Cr 50,jeffcovey@verizon.net,+573215976012,Activo
5548,329,osvaldo atilio,jover herrera,CC,61113140,1972-08-17,Cl 7 Este Cr 77,lydia@gmail.com,+573234387721,Activo
5814,136,tere,montenegro exposito,CC,580388912,1987-03-26,Cl 130N Cr 153F,ubergeeb@msn.com,(+57) 324 683 56 74,Activo
6108,407,nicodemo,alegre izquierdo,CC,997431468,1978-03-08,Cl 19 Cr 84,jshirley@outlook.com,(+57) 325 907 44 37,Activo
4410,809,adelardo,chico cuesta,CC,98361535,1993-11-01,Cl 8ª Cr 66,niknejad@me.com,(+57)3214906763,Activo
4026,332,dorotea,diez aznar,CC,338829104,1983-02-14,Cl 98 Bis L Cr 6U,punkis@sbcglobal.net,+573037172290,Activo
3698,333,donato,noguera marmol,CC,931811466,1989-06-08,Cl 5ª Cr 137,skaufman@comcast.net,+573207272088,Activo
8236,133,maria del,carmen benitez lozano,Pasaporte,275660424,1998-03-29,Cl 32 Cr 22,kmiller@yahoo.com,(+57)3260230836,Activo
3521,838,roxana,sanjuan nieto,CC,342054538,1998-05-19,Cl 188 Cr 29,hoangle@verizon.net,(+57) 326 112 80 39,Activo
4939,657,primitiva,villalba valenciano,CC,653119256,1976-08-27,Cl 69 Cr 1F,miturria@aol.com,(+57)3005734537,Inactivo
3402,794,aura,manzano pedrero,CC,574845471,1984-02-05,Cl 70D Cr 93,bartlett@verizon.net,(+57) 313 223 93 13,Inactivo
1731,147,sabas macario,murcia quintanilla,CC,213371016,1983-07-02,Cl 25 Cr 7ª,afifi@icloud.com,(+57) 313 554 68 85,Activo
1778,311,apolinar,falcon cadenas,CC,209654601,1975-01-01,Cl 6S Cr 56Q,keiji@aol.com,(+57)6043425269,Activo
7920,497,horacio,gallego matas,CC,303735177,1996-10-29,Cl 96 Cr 8E,kramulous@icloud.com,(+57) 321 075 71 47,Activo
5906,275,curro,canellas abad,CC,326354657,1982-12-28,Cl 84 Cr 3 Bis,cantu@mac.com,(+57) 306 174 26 22,Activo
1234,114,julio,corominas,Pasaporte,98566367,1977-12-13,Cl 47 Cr 65,wojciech@live.com,(+57)3129285545,Activo
9797,437,dominga,olmedo lara,CE,488663365,1987-01-31,Cl 54 Cr 133,dogdude@gmail.com,+573034105615,Activo
1442,931,norberto,cortes coca,CC,427533046,1998-04-30,Cl 8R Cr 2T,tmaek@verizon.net,+57 302 461 66 36,Activo
9435,489,juana,valls ruiz,CC,789989302,1992-12-27,Cl 102 Cr 26 Sur,dmath_9435@live.com,+57 604 638 12 59,Activo
7342,659,ines,garcia nevado,CC,635313842,1992-04-28,Cl 43 Cr 6ª,heine@gmail.com,(+57)3138715488,Activo
1350,285,marianela,pablo samper,CC,342324442,1971-06-10,Cl 9C Cr 6C,ramollin@aol.com,+576048416762,Activo
5862,393,azahar,solsona,CC,923662197,1970-12-31,Cl 22 Cr 106G Bis P,esbeck@msn.com,+57 329 842 27 75,Activo
5754,859,patricia,leon grande,CC,404137213,2000-05-02,Cl 47Z Cr 80R Sur,tarreau@optonline.net,(+57) 317 781 27 72,Activo
8765,492,inmaculada,moles verdu,CC,841581407,1979-08-02,Cl 72X Cr 76C Bis,crypt@gmail.com,(+57)6056769406,Activo
3534,226,piedad,casanova,Pasaporte,675336886,1991-04-13,Cl 51B Cr 183Y,flavell@aol.com,(+57) 604 568 41 05,Activo
5871,458,dafne,amigo arias,CE,391226207,1982-11-05,Cl 77 Cr 88,dpitts@yahoo.ca,+57 315 738 90 95,Activo
4097,393,anabel,tur llorens,CC,682706935,1999-10-21,Cl 66 Cr 7P,rsteiner@sbcglobal.net,+573297115489,Inactivo
1975,820,danilo jose antonio,escobar muro,CC,147864258,1991-01-30,Cl 196 Cr 146Y Este,clkao@mac.com,(+57)3119949091,Activo
7881,859,aura,salcedo vigil,CC,708679007,1991-02-17,Cl 107 Cr 2ª,slaff@yahoo.ca,+57 324 655 02 06,Activo
6221,657,ramiro,cepeda casanova,CC,233194952,1973-12-11,Cl 9 Bis Cr 48,emmanuel@hotmail.com,+57 315 976 83 93,Inactivo
8667,626,nadia,tormo,CC,992502944,1987-07-08,Cl 8ª Cr 4 Sur,evans@icloud.com,(+57) 323 644 41 65,Activo
5316,563,paola,gonzalez piquer,CC,785744165,1970-06-14,Cl 194 Sur Cr 33,tezbo@verizon.net,+573244549044,Activo
4240,693,remedios,quesada heredia,CC,806011480,1986-06-10,Cl 103 Cr 4 Bis P,naoya@yahoo.ca,(+57)3131956368,Activo
1987,177,andres,cortes fuertes,CC,446408552,1996-05-29,Cl 92L Cr 5ª,benanov@me.com,(+57) 322 707 95 54,Activo
7983,586,maria,angeles infante cabanillas,CC,759507391,1972-05-11,Cl 8F Cr 6ª,mwandel@gmail.com,+57 316 198 98 11,Activo
3787,303,heliodoro antonio,baena tejada,CC,95328195,1985-05-02,Cl 3ª Cr 21,breegster@comcast.net,+57 322 614 29 96,Bloqueado
7847,327,belen,carballo llado,CC,927178975,1999-11-09,Cl 87 Cr 29,scato@msn.com,(+57)3040708467,Activo
9912,327,quique,marquez torralba,CC,627540461,1984-06-23,Cl 77 Cr 22,mwilson@comcast.net,(+57)3064081940,Activo
9957,502,felicidad,amor cerdan,CC,615815280,1991-09-26,Cl 66 Cr 198,cgarcia@live.com,+573193658823,Activo
6710,739,esteban,de serrano,CC,987167171,1998-11-07,Cl 92M Cr 8U Este,nimaclea@optonline.net,+573055322452,Bloqueado
6685,430,eligia javiera,llado pla,CC,888943187,1999-02-19,Cl 123L Cr 191,gtewari@gmail.com,+57 603 796 43 64,Inactivo
5208,588,nidia,ordonez canas,CC,609598627,1970-09-08,Cl 8ª Cr 171,wmszeliga@att.net,+57 321 734 81 74,Activo
7571,997,adelaida,de egea,CC,819734033,1971-11-13,Cl 57 Cr 108,kramulous@aol.com,(+57)3108081400,Activo
3649,327,dalila,torre amores,CC,993661870,1986-01-31,Cl 120 Cr 65,ninenine@comcast.net,+57 328 694 00 83,Inactivo
6262,476,roldan,guardia,CC,104691217,1989-03-09,Cl 129 Cr 12Z,jgmyers@gmail.com,(+57) 314 284 93 17,Activo
3273,965,gabino,barragan figueroa,CC,730755837,1971-01-28,Cl 61 Cr 46 Sur,crobles@msn.com,(+57) 606 292 01 89,Activo
8923,252,amanda,chamorro vives,CC,901892415,1992-12-01,Cl 28 Cr 191,jgoerzen@msn.com,(+57) 313 739 61 64,Activo
6775,415,jose,canas martinez,CC,796875554,1981-03-19,Cl 111 Cr 30,frikazoyd@verizon.net,+573027992714,Activo
4602,436,benita,exposito minguez,CC,653571376,1979-08-30,Cl 168 Cr 1ª,wonderkid@yahoo.com,+57 609 522 15 38,Activo
4853,181,nerea,de portero,CC,528207224,1981-10-14,Cl 4ª Cr 52J,wonderkid@yahoo.ca,+57 300 642 38 38,Activo
3315,180,benjamin,de palau,CC,308732065,1973-05-02,Cl 49 Cr 174S,ajlitt@gmail.com,+576046087488,Activo
4261,849,cristina,arranz muro,CC,940612205,1995-04-05,Cl 4ª Cr 15,seurat@icloud.com,(+57)3084236759,Activo
3731,887,lupe,pellicer marco,CC,19512019,1997-10-03,Cl 6ª Cr 29,bryanw@yahoo.com,+573049588456,Activo
5465,158,candida,pinedo dalmau,CC,330185085,1984-04-25,Cl 8ª Cr 14,kingma@outlook.com,(+57)6072688577,Activo
9209,159,carmelita,anton escalona,CC,619327153,1993-02-11,Cl 93 Cr 64,adillon@yahoo.com,+57 601 196 66 78,Activo
6326,732,felicidad,macias vall,CC,105820806,1989-10-04,Cl 4M Bis S Cr 113,sonnen@yahoo.ca,(+57) 319 442 19 69,Activo
9233,495,fanny,cortes palacios,CC,219079300,1993-04-13,Cl 107 Cr 153,gilmoure@aol.com,+57 318 119 34 95,Inactivo
8458,785,eusebio,barros guardia,CC,395973369,1980-11-19,Cl 2 Bis O Cr 58F,thomasj@hotmail.com,(+57)3240024254,Activo
3918,773,leocadio,requena barriga,CC,342796748,1976-04-05,Cl 27 Cr 64,kewley@att.net,(+57)6073948712,Activo
4991,817,abril,feijoo goni,CE,642066574,1975-11-10,Cl 64 Bis Cr 50,noneme@sbcglobal.net,(+57) 300 390 70 54,Activo
7756,443,luciano,agusti lopez,CC,396996313,1976-06-16,Cl 1ª Cr 97,yamla@gmail.com,+573088053493,Activo
7790,792,carlos,flores nevado,CC,922868685,1987-10-02,Cl 77 Cr 138 Bis Z,tkrotchko@icloud.com,(+57)3054365347,Inactivo
8585,327,pastora,galan marino,CC,670709128,1979-07-17,Cl 6ª Cr 81V,ribet@yahoo.ca,+573019194076,Activo
3109,847,corona aitana,julian salvà,Pasaporte,558738696,1998-08-09,Cl 6ª Cr 14C,bahwi@sbcglobal.net,(+57)3096780421,Activo
7120,393,jeronimo,peinado morales,CC,474887194,2000-03-22,Cl 9ª Cr 75A,pkilab@mac.com,+573215121481,Activo
9463,343,nicanor,garcia perez,CC,157445144,1991-03-26,Cl 9R Bis X Cr 9Q,msroth@verizon.net,(+57) 300 186 55 73,Activo
3865,797,lisandro guillermo,delgado porcel,CE,630029563,1982-10-13,Cl 196 Bis U Cr 1ª,killmenow@aol.com,(+57) 304 083 06 02,Activo
8884,447,natanael,valles prieto,CC,250184160,1998-11-28,Cl 2Z Bis U Cr 43 Este,ribet@icloud.com,(+57) 324 126 47 08,Activo
1708,169,xiomara,saenz batalla,CC,98715142,1982-07-18,Cl 10 Cr 54,wildfire@yahoo.ca,+573138882875,Activo
3876,159,santos,zurita barrio,CC,543848878,1991-10-06,Cl 68 Cr 27,kingjoshi@icloud.com,+576017706651,Activo
2981,829,isidro,rozas gamez,CE,680762277,1998-05-05,Cl 67B Cr 3 Bis,stinson@hotmail.com,(+57) 329 965 36 37,Activo
7383,605,patricia raquel,carnero agullo,CC,268690912,1977-08-25,Cl 8G Cr 117 Bis,tmaek@mac.com,+573092393477,Activo
3135,174,patricio,alberola sandoval,CC,11299453,1983-02-14,Cl 1P Cr 1N,boein@icloud.com,(+57)3000417238,Activo
6005,371,bibiana,barrio,CC,786445123,1976-03-19,Cl 7ª Cr 15 Sur,pdbaby@icloud.com,(+57)3177447199,Activo
1201,777,lucila,del coronado,CC,865146395,1979-12-25,Cl 11M Cr 94,gordonjcp@gmail.com,(+57) 320 169 17 65,Activo
8564,289,danilo,matas vicente,CE,675254100,1984-04-21,Cl 1A Sur Cr 87,choset@yahoo.com,+573244271754,Activo
3716,649,duilio,lucas feliu,CE,318984187,1974-10-08,Cl 110 Cr 8N,jyoliver@verizon.net,+573046748156,Activo
3916,649,jose,reyes leal,CC,98150450,2000-03-20,Cl 5 Bis Cr 3 Este,mglee@msn.com,+57 606 967 56 92,Activo
9799,118,nicolas pascual,gabaldon paniagua,CC,436148646,1987-02-12,Cl 192 Cr 53,jgmyers@yahoo.com,(+57) 303 846 43 75,Inactivo
5424,783,gonzalo,barbera gimeno,CC,325619080,1987-03-22,Cl 138 Este Cr 100,jadavis@comcast.net,(+57) 313 026 42 91,Activo
4236,278,marco,sanchez yuste,CC,495531994,1993-03-08,Cl 70 Cr 67,presoff@mac.com,+576068471840,Inactivo
6553,585,alejandra,olivera,CC,543173869,1983-10-22,Cl 61 Cr 30,jadavis@outlook.com,+576041582627,Activo
5811,476,sandra,leiva planas,CC,377491553,1994-01-15,Cl 9Z Cr 62,willg@yahoo.com,+573160855431,Inactivo
9905,360,sigfrido,urrutia vargas,CC,459973684,1971-02-24,Cl 61A Este Cr 153,gbacon@gmail.com,(+57) 606 741 34 81,Activo
1610,691,nydia,urena serrano,CC,670655390,1992-01-17,Cl 82 Cr 138X,quantaman@me.com,(+57) 609 740 81 40,Activo
7795,336,etelvina,tolosa exposito,CC,909166299,1978-06-26,Cl 56 Cr 32,cantu@att.net,+573129691102,Activo
1876,158,adriana,gilabert bravo,CC,136447198,1994-09-13,Cl 11 Cr 191Y,oechslin@mac.com,+573112406998,Activo
5015,181,juan jose,gimenez calzada,CC,21623856,1970-01-02,Cl 159 Bis Cr 13,tkrotchko@comcast.net,(+57) 316 264 12 03,Activo
6956,737,emiliana,marti manso,CC,354447139,1974-03-05,Cl 167 Cr 3C,keiji@mac.com,(+57) 607 813 14 82,Activo
8228,999,adora,solera julia,CC,911084638,1988-03-02,Cl 5Y Cr 168T,ubergeeb@sbcglobal.net,(+57)3261904367,Activo
6820,392,sancho,arregui ibanez,CC,964451702,1993-01-25,Cl 12 Cr 38Q Sur,hutton@live.com,+576023246055,Activo
8574,169,sonia pacifica,aranda duran,CC,896831890,1973-10-24,Cl 162S Cr 31,nacho@icloud.com,(+57) 314 010 19 97,Activo
2803,360,aitor,pelayo tello,CC,190324985,1980-01-14,Cl 59T Sur Cr 102S,kingjoshi@hotmail.com,+573040980937,Activo
9041,973,juana,losa villar,CC,978039034,1990-02-14,Cl 70 Cr 138,pontipak@live.com,(+57) 601 902 35 10,Activo
2140,260,goyo,rios guerra,CC,980448753,1992-04-18,Cl 7ª Cr 111,bogjobber@msn.com,(+57)3178844387,Activo
2946,253,rufino,beltran torralba,CC,13657422,1982-10-22,Cl 58S Cr 177,alhajj@mac.com,(+57) 605 662 93 42,Activo
5665,790,apolonia,pareja real,CC,664528238,1992-11-24,Cl 77E Cr 7ª,blixem@mac.com,+576029948958,Activo
3395,327,herminia,samper sureda,CC,314388025,1992-05-22,Cl 39 Cr 7G,zilla@sbcglobal.net,+57 324 950 06 46,Activo
3574,809,loida,morera,CE,993179347,1988-06-02,Cl 8ª Cr 92,shaffei@msn.com,+57 303 659 79 62,Bloqueado
2199,778,milagros,cadenas,CC,531108497,1983-10-16,Cl 21 Cr 71N,breegster@live.com,+57 304 286 34 79,Activo
1884,454,ema,saura,CC,155734995,1993-01-18,Cl 8ª Cr 75P,pplinux@yahoo.com,(+57) 601 513 15 81,Inactivo
4714,254,angelino,ibanez bonet,CC,419014758,1985-07-27,Cl 196 Cr 16H Bis,nasarius@optonline.net,+57 308 459 75 82,Activo
9613,573,candelas,gutierrez solana,Pasaporte,713641200,1991-06-07,Cl 162F Cr 4ª,kuparine@live.com,+57 317 475 62 94,Activo
4879,173,lucio,figuerola lorenzo,CC,801976245,1985-05-19,Cl 4M Bis I Cr 79V,rohitm@comcast.net,(+57) 325 050 48 36,Activo
2408,653,benita,ramirez ribera,CC,919110862,1973-05-30,Cl 126 Cr 144,msloan@sbcglobal.net,(+57) 310 289 21 84,Activo
6620,501,zaida,tovar tolosa,CC,152230745,1970-07-05,Cl 1 Bis L Cr 29U Sur,jschauma@sbcglobal.net,(+57)3082086821,Activo
6462,441,hector,puga tudela,CC,501171073,1982-02-24,Cl 144 Cr 190,ramollin@icloud.com,+57 304 740 31 79,Activo
4546,935,adelina,carmona bayo,CC,52883344,1975-01-05,Cl 57 Cr 87,seanq@gmail.com,+57 321 326 21 79,Activo
1156,475,carmelita,tejedor casas,CC,619646627,1991-07-23,Cl 162F Cr 117 Este,bartak_1156@sbcglobal.net,(+57) 609 757 49 64,Bloqueado
7815,343,bernarda,quero cordoba,Pasaporte,979016150,1975-04-19,Cl 198 Cr 175K,jeteve@outlook.com,(+57)3211496087,Activo
3816,559,evita,alfaro miguel,CC,150719874,1979-12-10,Cl 1ª Cr 71,wsnyder_3816@live.com,+57 303 628 28 69,Activo
9899,553,lidia reyes,carbajo pla,CC,239453900,1985-01-15,Cl 114U Cr 4ª,sinclair@gmail.com,(+57) 301 603 15 94,Activo
7417,279,carlota,rosell banos,CC,177572014,1988-01-08,Cl 20 Cr 96 Bis,gboss@verizon.net,(+57)3051623516,Activo
6940,602,fausto,montero sanmartin,CE,206063615,1999-10-12,Cl 196 Cr 179P Bis,helger@yahoo.ca,+573076301090,Inactivo
5570,504,lalo,castellanos rueda,CC,876665520,1997-12-04,Cl 85 Cr 12,chrwin@me.com,+573135068344,Inactivo
9194,711,sabina,jover mendoza,CC,372531012,1975-05-24,Cl 45Y Cr 19,frosal@me.com,(+57)3282728115,Activo
2014,783,nuria,mur,CC,674982878,1988-11-06,Cl 178 Cr 28L,jfinke@optonline.net,+57 303 776 56 43,Bloqueado
2300,458,feliciana,gutierrez mora,CC,23864486,1980-09-18,Cl 90 Cr 165K,tbmaddux@comcast.net,(+57)3164656334,Activo
2319,708,jeronimo,vidal hernandez,CC,691912985,1991-10-05,Cl 5K Cr 132J,gumpish@aol.com,(+57)3275909045,Activo
7163,978,fortunata,jordan,CC,16119703,1981-09-21,Cl 50 Cr 60,pplinux@icloud.com,+57 608 167 48 78,Activo
1631,521,manu,cespedes corominas,CC,324361654,1992-10-24,Cl 1ª Cr 84 Bis W,cvrcek@att.net,(+57) 323 962 45 20,Activo
2240,495,aurea,guzman,CC,18370176,1998-09-22,Cl 5Z Cr 69,neuffer@verizon.net,+576089082801,Inactivo
9096,454,modesta,lledo izquierdo,CC,296105733,1987-06-24,Cl 9ª Cr 73,jsbach@msn.com,+57 312 917 79 84,Activo
6895,691,telmo,lastra cuervo,CE,739713511,1998-02-16,Cl 181W Cr 9ª,biglou@yahoo.com,+573234259674,Activo
9474,763,iris,camino briones,CC,986651337,1971-04-21,Cl 31 Cr 86,andale@icloud.com,+57 320 191 90 79,Activo
2737,131,clarisa,belda cid,CC,781415355,1999-05-03,Cl 8ª Cr 1ª,irving@me.com,(+57)3293870247,Activo
3849,322,petrona,palau soto,CE,921409011,1994-10-24,Cl 25 Cr 8ª,cisugrad@icloud.com,(+57)3021816968,Activo
5799,939,candido,alcazar canales,CC,495013790,1986-05-13,Cl 3ª Cr 2ª,gator@gmail.com,(+57)3045411646,Activo
2303,853,jose carlos,lopez lledo,CC,724503128,1989-09-15,Cl 63 Cr 14J,bflong@sbcglobal.net,+57 315 386 68 86,Activo
2858,309,adoracion,de casanova,CC,810934333,1990-04-21,Cl 2 Sur Cr 144Q,jginspace@outlook.com,+576038676262,Activo
9548,517,gregorio,salamanca,CC,761885076,1981-05-17,Cl 9Z Sur Cr 27,mugwump@gmail.com,+573102056815,Inactivo
3348,687,miguel,llopis,CC,779176521,1979-08-29,Cl 193 Cr 103B,noticias@hotmail.com,(+57)3003198924,Activo
5504,693,eutimio gilberto,pagès ricart,Pasaporte,971350713,1974-01-27,Cl 107Q Cr 123D,bartlett@aol.com,(+57) 607 373 60 47,Activo
8221,615,anita,roca soler,CC,392320759,1986-08-02,Cl 2S Sur Cr 96V,mlewan@mac.com,(+57) 327 629 23 28,Activo
4442,541,adalberto,gomis bello,CC,139020604,1990-12-01,Cl 18 Cr 6ª,fukuchi@sbcglobal.net,(+57)6013263545,Activo
9377,992,paz,giner reig,CC,253962755,1998-07-18,Cl 64 Cr 15,mhoffman@me.com,(+57)3076663153,Activo
3358,905,horacio,cuellar escobar,CC,121347740,1992-04-14,Cl 79W Cr 140T,mxiao@icloud.com,(+57) 602 305 74 24,Inactivo
5273,438,urbano,real tolosa,CC,392888831,1972-09-07,Cl 54 Cr 7D,linuxhack@verizon.net,(+57) 301 119 81 50,Activo
3858,698,curro,segarra peinado,CC,170676800,1990-04-19,Cl 73H Cr 2ª,speeves@me.com,(+57)6078395260,Activo
1941,484,clemente,nevado,CC,670783846,1999-09-18,Cl 87Z Cr 4B,petersko@sbcglobal.net,+573213739758,Bloqueado
1151,849,azucena,elias heredia,CC,588919411,1977-01-07,Cl 1ª Cr 47 Bis,baveja@optonline.net,+573023024319,Activo
1043,322,nicolasa,villena saura,CC,510682516,1989-04-15,Cl 30 Cr 85M,koudas@optonline.net,(+57) 321 235 49 05,Activo
