ID_PRODUCTO_PASIVO,ID_PRODUCTO_BANCO,ID_CLIENTE,NO_CUENTA,SALDO_ACTUAL,CUOTA_MANEJO,FECHA_APERTURA
55503,1,8209,4093-5500-0955-9579-3958,5598455432.9,7200.0,22-05-17
45578,3,6854,4093-5500-3530-5158-3637,7144659758.2593,22000.0,20-07-16
59733,4,4957,4093-5500-7326-8961-2304,7816002696.9043,3400.0,08-08-19
32755,2,8868,4093-5500-9355-8635-0992,7036873310.5,15600.0,31-12-23
62624,2,8667,4093-5500-0523-1472-0719,7855164913.3125,15600.0,15-03-07
69104,3,1950,4093-5500-9991-3942-1393,6264329819.6,22000.0,14-10-23
53520,3,6086,4093-5500-3856-4709-7855,6738603241.37088,22000.0,11-02-11
92778,1,7408,4093-5500-3610-4378-7734,3276873401.4743,7200.0,26-10-22
84152,2,1967,4093-5500-1376-4231-1769,4866468597.99941,15600.0,09-04-15
85937,4,8209,4093-5500-6871-1799-6660,9093608072.8496,3400.0,04-12-05
41439,3,8930,4093-5500-3404-1062-6578,697456136.1152,22000.0,07-02-07
47023,3,5047,4093-5500-3823-3119-6204,1182130019.215,22000.0,19-12-17
10397,3,3561,4093-5500-7341-6668-5315,829564268.21,22000.0,26-02-02
88687,2,8618,4093-5500-4518-4562-1863,5979886028.807,15600.0,01-11-06
72745,1,6181,4093-5500-1759-6923-2470,5231221978.3,7200.0,28-05-07
43273,2,2424,4093-5500-8656-3539-0111,241072305.51,15600.0,27-10-07
32499,4,7401,4093-5500-2129-6416-1005,7848199871.292,3400.0,10-11-19
68985,1,4183,4093-5500-2699-3182-2050,6947349265.63424,7200.0,21-03-25
69179,3,3395,4093-5500-3946-8175-9163,9814971922.823,22000.0,03-09-06
13892,2,9856,4093-5500-9485-8781-5723,6975734082.6685,15600.0,02-12-07
61494,1,7601,4093-5500-4762-5302-3391,88239762.62,7200.0,23-02-24
32616,2,9611,4093-5500-4561-6220-6240,6120518596.49,15600.0,20-06-15
69286,3,3780,4093-5500-8343-7134-1783,2300373416.2313,22000.0,24-05-14
45204,2,3153,4093-5500-9642-9644-9936,6643497349.811,15600.0,28-04-21
77859,1,6995,4093-5500-4548-1445-8832,7890677632.776,7200.0,22-09-16
95153,3,3456,4093-5500-9068-0152-0694,7664069274.926,22000.0,15-02-20
17028,4,3801,4093-5500-5571-8004-6656,326039539.31,3400.0,21-10-16
33735,2,5871,4093-5500-1642-6089-4951,5999924145.16884,15600.0,22-01-21
86967,3,2491,4093-5500-2988-3752-9001,5497715830.61,22000.0,06-11-25
38092,1,2343,4093-5500-8187-3642-9425,506596084.3658,7200.0,24-07-19
87545,3,9202,4093-5500-0434-5094-1767,3135481160.341,22000.0,10-08-07
49096,3,8865,4093-5500-8684-0012-4180,4754290602.1,22000.0,05-09-09
81602,3,5167,4093-5500-3098-9372-7014,842675640.82,22000.0,08-07-08
39921,4,7215,4093-5500-9631-7752-9266,9078245488.5,3400.0,15-09-18
50812,3,7049,4093-5500-6928-7608-0431,2504585552.69,22000.0,29-12-10
77092,4,3136,4093-5500-4189-0741-6463,6050789172.386,3400.0,26-06-25
14443,2,1009,4093-5500-5477-2459-8094,3050269993.32,15600.0,27-12-04
61718,2,8077,4093-5500-9368-6799-4286,206854916.657,15600.0,13-08-11
30793,2,3348,4093-5500-0707-0480-2699,4465989067.44,15600.0,23-05-08
26080,4,8679,4093-5500-0887-2371-4396,1968114404.9642,3400.0,15-08-24
25632,3,9354,4093-5500-5300-7022-2328,6950432991.918,22000.0,10-11-05
48901,4,1324,4093-5500-7433-2565-6683,4446712489.4,3400.0,29-12-04
74388,1,6655,4093-5500-7690-0746-0815,6793329474.23,7200.0,28-09-18
28739,3,5285,4093-5500-8426-8438-9547,3725013058.26,22000.0,18-09-03
75672,3,5781,4093-5500-8882-7072-6224,1424658701.51412,22000.0,05-11-21
56141,4,2803,4093-5500-3923-0424-2349,4594192826.467,3400.0,22-05-09
16524,1,2884,4093-5500-8676-0337-6301,3358375876.1,7200.0,24-09-22
83319,3,4853,4093-5500-0986-6304-1711,7404027457.845,22000.0,15-03-23
25978,1,3366,4093-5500-6665-4126-1933,6080278562.111,7200.0,01-01-17
36019,2,3424,4093-5500-9688-1491-8442,9981728849.7895,15600.0,19-04-24
60847,4,2075,4093-5500-1861-7267-4336,5343805251.62,3400.0,03-03-17
18773,3,7774,4093-5500-5776-2869-3703,379657777.2,22000.0,02-01-16
40431,1,8803,4093-5500-5672-7254-5232,9717474156.448,7200.0,26-05-15
62569,1,5194,4093-5500-7576-2435-0857,4871694880.5864,7200.0,08-08-14
90527,2,8193,4093-5500-1011-1998-8778,4653991490.0,15600.0,28-05-11
89356,2,6326,4093-5500-2192-9154-5961,6031005349.6,15600.0,19-07-08
37749,3,7348,4093-5500-4619-0078-9578,9530441296.2934,22000.0,17-07-10
48686,3,8207,4093-5500-6988-0910-1516,1096148451.3,22000.0,28-10-23
62283,2,1706,4093-5500-2688-4723-0050,2647976500.95,15600.0,26-02-26
63975,3,3806,4093-5500-5847-3287-3929,1748706689.5941,22000.0,26-10-14
78249,4,4807,4093-5500-8600-0652-3743,1475838613.2675,3400.0,05-08-20
60248,1,9235,4093-5500-2732-9449-7646,1018734384.76,7200.0,05-05-10
74521,2,5539,4093-5500-5998-5472-9138,7113190574.55007,15600.0,01-07-13
79094,1,2173,4093-5500-8231-7361-7035,1305178722.2265,7200.0,11-02-20
69294,2,5947,4093-5500-0005-9721-0989,9275695885.97,15600.0,05-01-16
65364,2,6780,4093-5500-6180-6556-3992,1059309995.95147,15600.0,28-05-21
31004,2,2508,4093-5500-4201-4112-9913,6054987029.80346,15600.0,09-01-09
41191,2,5980,4093-5500-4797-7280-6652,5270954253.936,15600.0,08-02-17
83158,4,2659,4093-5500-7751-1869-1168,7608689676.7,3400.0,14-08-15
32879,3,3219,4093-5500-2347-9225-0906,5727454169.7826,22000.0,23-05-16
16502,2,6940,4093-5500-6344-0796-6771,6308873085.0,15600.0,30-10-14
99174,1,1813,4093-5500-6081-7177-1778,6825105239.2,7200.0,26-09-02
18383,1,8097,4093-5500-7477-2471-7732,9101907521.0,7200.0,02-09-21
92993,3,6364,4093-5500-8461-7804-4850,7055604266.9349,22000.0,29-10-19
33018,4,1302,4093-5500-5658-5449-7246,9196029401.78,3400.0,17-01-13
56082,4,8228,4093-5500-1372-4412-0486,9948619613.72,3400.0,15-09-17
69172,1,1415,4093-5500-2784-6024-8360,6281609331.32,7200.0,24-11-13
40840,1,7815,4093-5500-1480-5467-0259,3326107477.266,7200.0,12-11-17
30879,3,3733,4093-5500-0418-2310-7562,4039465683.11038,22000.0,11-07-06
94676,1,6196,4093-5500-5101-8705-8668,4621153492.37,7200.0,15-01-05
92060,2,6211,4093-5500-2311-5034-1833,2839837289.616,15600.0,20-06-14
89528,2,4779,4093-5500-1328-6561-6594,132315823.7237,15600.0,16-03-15
78931,3,2352,4093-5500-9281-1195-6044,950287375.931,22000.0,03-05-07
54065,1,2746,4093-5500-9553-0057-7710,3945634626.0,7200.0,17-12-23
75524,4,2935,4093-5500-3956-2132-1030,8951209390.36,3400.0,21-12-24
56235,3,8600,4093-5500-8202-9059-5674,7579388801.8412,22000.0,03-07-24
97364,4,4715,4093-5500-7588-1167-8336,2151951988.8,3400.0,02-01-18
76815,3,3716,4093-5500-3015-2742-6051,4918556716.1989,22000.0,09-09-15
47286,1,3244,4093-5500-2713-5760-6800,7984612280.6,7200.0,06-10-17
11017,2,6058,4093-5500-4959-4395-0268,5345854553.6,15600.0,23-08-04
43505,2,7521,4093-5500-4485-2511-2579,5827306038.252,15600.0,30-07-03
16249,1,9202,4093-5500-3103-7686-2844,4684740741.48,7200.0,02-07-12
18350,4,2258,4093-5500-0078-1541-4278,3254612333.672,3400.0,11-01-14
15518,2,9851,4093-5500-4136-5222-4632,1857070246.81,15600.0,15-09-07
29119,4,9920,4093-5500-3502-1525-8745,5993553260.6,3400.0,25-05-02
70653,1,1794,4093-5500-1383-9432-6486,2157749025.42927,7200.0,27-09-22
74528,2,2934,4093-5500-6560-1370-6552,8268409339.78,15600.0,20-05-24
96928,4,7893,4093-5500-1753-8583-1229,9526789859.462,3400.0,03-09-16
53350,1,7591,4093-5500-0333-0397-5711,5975891554.2114,7200.0,03-05-21
43808,1,5015,4093-5500-5822-5222-2463,2389479262.928,7200.0,25-05-18
95507,2,2609,4093-5500-8727-1871-4205,6888835647.7778,15600.0,07-11-20
83602,4,6854,4093-5500-0418-3245-9078,7886932881.25,3400.0,14-05-21
27667,4,3140,4093-5500-8039-5216-7058,7341966467.4,3400.0,27-01-25
20514,3,3521,4093-5500-5305-9842-1622,4588277452.20624,22000.0,17-07-19
31192,3,9209,4093-5500-1107-9526-5466,8251228355.23018,22000.0,21-12-22
34352,4,1110,4093-5500-7703-4113-3205,4866893365.754,3400.0,15-05-04
42627,2,9497,4093-5500-7664-5073-3359,4054932583.3469,15600.0,22-06-25
76306,4,8285,4093-5500-8164-0840-2167,6042523037.4633,3400.0,25-08-10
37709,1,3644,4093-5500-6093-5907-6722,4379477581.0,7200.0,13-10-13
75018,3,3891,4093-5500-0883-6204-7693,7350884733.9,22000.0,21-12-12
28259,4,9687,4093-5500-9399-4036-4176,7743711415.8063,3400.0,08-09-05
13719,1,5150,4093-5500-3693-8439-0489,9723708711.8,7200.0,22-12-09
63293,3,1987,4093-5500-2917-6245-5566,1669423735.869,22000.0,26-07-15
99660,3,5606,4093-5500-5736-8654-9404,2977993796.8733,22000.0,13-05-05
81834,4,5207,4093-5500-1336-3189-3754,2715670609.309,3400.0,12-08-25
41516,4,8236,4093-5500-6124-6207-5554,7733262393.6,3400.0,07-12-01
57006,2,2344,4093-5500-8025-7906-6434,1375587828.77,15600.0,16-11-03
38831,3,7120,4093-5500-5526-6139-8755,5998913763.6305,22000.0,11-07-10
59943,3,3337,4093-5500-4097-5941-4138,1643985828.6998,22000.0,24-03-14
56050,3,6979,4093-5500-2990-7086-0934,8505325436.462,22000.0,05-09-02
99207,2,2071,4093-5500-9354-4042-5456,5649640486.983,15600.0,31-03-21
94499,3,4119,4093-5500-5272-9132-0900,7941645298.98133,22000.0,12-07-06
22157,2,1884,4093-5500-7938-9397-9258,9145286613.261,15600.0,05-02-24
84348,1,1006,4093-5500-1955-9588-4210,1434674592.88241,7200.0,17-05-13
85053,4,5665,4093-5500-9915-3482-2678,7749970139.84,3400.0,20-11-06
82354,1,6775,4093-5500-8844-3846-0997,6297969060.9,7200.0,28-06-12
57973,1,1043,4093-5500-1673-6660-7133,2762366983.7116,7200.0,19-09-24
68674,2,7137,4093-5500-3951-2937-5851,3333368231.1,15600.0,06-04-03
40246,4,9086,4093-5500-1009-8973-4193,8646543540.25,3400.0,23-04-14
46881,4,2165,4093-5500-4227-7107-7384,2664163893.6005,3400.0,08-12-19
13343,2,1274,4093-5500-0450-5666-8513,1023141459.18,15600.0,10-07-21
86255,4,2715,4093-5500-0000-5992-1667,6796358960.66616,3400.0,05-06-13
14601,4,8991,4093-5500-5092-7851-7122,4779052301.91,3400.0,02-10-23
31554,3,7881,4093-5500-4919-0532-7122,740209407.64,22000.0,13-05-14
89230,4,2455,4093-5500-9737-7007-8963,8677191723.54,3400.0,17-03-06
95674,4,8914,4093-5500-1590-2149-0862,8461234941.3115,3400.0,18-06-04
10434,3,1734,4093-5500-2095-6581-5265,5698905155.8,22000.0,17-01-04
22778,4,4371,4093-5500-4962-0730-9948,2656997323.70709,3400.0,06-06-17
81519,4,4621,4093-5500-9247-8656-1840,812798047.1826,3400.0,15-11-19
93050,2,4236,4093-5500-5292-2922-0643,5539047851.45861,15600.0,04-02-10
86324,4,5932,4093-5500-8476-8446-7524,2378349100.6861,3400.0,12-03-11
82258,4,4861,4093-5500-1143-8480-3276,6268064818.8,3400.0,02-07-04
55134,1,4840,4093-5500-3768-2796-9641,7289369016.19823,7200.0,27-07-23
51407,2,1206,4093-5500-6204-2363-1891,2724501829.411,15600.0,01-06-03
34743,4,4714,4093-5500-1456-2888-6169,8316721829.3,3400.0,30-04-24
44621,2,8991,4093-5500-5163-5021-5512,9488020530.97418,15600.0,03-12-25
24943,1,1212,4093-5500-9358-2516-8262,7101253528.2802,7200.0,10-06-21
13731,1,9636,4093-5500-6889-8837-5743,5400063208.399,7200.0,29-02-24
97897,2,7527,4093-5500-4969-3501-2591,3250741831.77656,15600.0,10-11-20
69645,4,7570,4093-5500-5310-1155-1472,3412224218.79,3400.0,03-11-12
17736,1,9015,4093-5500-7225-8520-5667,4757303831.1,7200.0,19-01-12
58805,4,6685,4093-5500-5702-5875-4631,7311444982.4,3400.0,14-03-03
91976,3,2527,4093-5500-3543-1794-3660,5088764871.1,22000.0,29-12-01
83176,3,6006,4093-5500-4564-4113-6986,5250899550.579,22000.0,31-01-25
59028,3,3358,4093-5500-1847-4066-4091,964109789.423,22000.0,18-06-21
34418,3,8094,4093-5500-1971-9686-4303,5800449616.83,22000.0,04-03-21
49291,4,3893,4093-5500-8595-9645-2346,2694972932.9,3400.0,29-12-24
83583,4,3733,4093-5500-8623-1656-4462,9092371178.6,3400.0,06-07-06
74058,3,6730,4093-5500-4548-2372-3158,4406364959.3,22000.0,24-01-04
48900,4,4807,4093-5500-2856-7466-2776,3352312518.4614,3400.0,31-05-12
50187,4,9693,4093-5500-3489-4479-2499,3310529484.56579,3400.0,29-08-13
61058,1,4097,4093-5500-9057-2827-6579,3362243080.28,7200.0,21-07-07
12064,4,4438,4093-5500-5873-5032-6970,637347863.445,3400.0,02-10-17
29603,1,4407,4093-5500-3288-0116-6712,4136812379.872,7200.0,04-06-24
54841,1,8906,4093-5500-3203-4502-5722,8784399838.523,7200.0,13-01-11
68172,2,5316,4093-5500-6798-7265-6525,5607133308.94724,15600.0,28-02-09
17146,2,7737,4093-5500-4176-2568-0195,3828126563.2,15600.0,20-09-24
82415,1,9911,4093-5500-3672-8746-7673,1401696314.55,7200.0,27-09-25
36672,3,4085,4093-5500-8128-1798-1068,3690567969.777,22000.0,22-02-23
65960,1,9374,4093-5500-4818-1476-3944,8523663183.4262,7200.0,29-07-19
97430,4,8077,4093-5500-4299-5678-5960,7935101667.5152,3400.0,19-12-12
90078,3,8590,4093-5500-5071-9053-7858,8177356559.69,22000.0,24-11-16
38495,4,5695,4093-5500-8088-6085-1052,6698468689.77255,3400.0,22-11-07
59455,2,8028,4093-5500-3730-3445-4470,1088637859.9202,15600.0,13-03-19
70544,3,8228,4093-5500-1989-7615-7380,1044741472.14,22000.0,01-02-09
30993,1,9403,4093-5500-2520-1202-0191,2698627148.66,7200.0,17-12-05
49256,2,1844,4093-5500-7968-5203-5143,511628710.819,15600.0,29-08-14
43093,4,6787,4093-5500-2252-8561-6708,809474260.4,3400.0,14-03-17
70408,1,1234,4093-5500-7130-2859-2074,1131021024.11,7200.0,18-10-22
71192,3,7476,4093-5500-2270-0951-0798,7512787177.8,22000.0,27-05-10
57996,1,7288,4093-5500-0189-4608-3561,1499620285.625,7200.0,14-10-22
49453,1,4985,4093-5500-4832-6211-9363,5355080640.99,7200.0,12-03-03
79075,3,1610,4093-5500-8519-2232-4619,6811419267.41696,22000.0,21-06-21
51139,3,7955,4093-5500-7416-3535-3721,1357150317.743,22000.0,06-05-24
27856,1,2283,4093-5500-8250-9173-0741,834464102.66299,7200.0,02-08-11
26189,3,9725,4093-5500-8380-3123-2192,4263788189.38,22000.0,04-10-12
21317,4,9967,4093-5500-7795-5485-7381,8050227530.142,3400.0,27-07-22
56524,3,5724,4093-5500-4651-9499-2540,9236958376.1283,22000.0,14-08-01
41921,2,9474,4093-5500-0380-2140-8226,3270161437.28,15600.0,23-07-16
96905,2,8039,4093-5500-4244-3021-0140,8196477690.60196,15600.0,27-05-25
71856,3,7983,4093-5500-9159-0320-7737,9876549802.957,22000.0,24-05-03
59191,1,6558,4093-5500-8324-4685-9048,3332219289.924,7200.0,17-12-12
82239,4,8115,4093-5500-9788-2547-1135,4035505587.7,3400.0,24-11-08
84892,2,2234,4093-5500-6155-5378-1995,7157675466.6,15600.0,04-09-18
57789,3,1863,4093-5500-2758-9894-4526,8146639103.224,22000.0,15-06-03
38664,4,6956,4093-5500-6526-1137-1806,7991129064.0,3400.0,10-06-09
46097,1,7847,4093-5500-4870-2134-6134,7923407147.55308,7200.0,22-10-15
96266,1,9279,4093-5500-4199-2102-4165,7194459870.26714,7200.0,14-09-01
46371,3,5409,4093-5500-2045-9331-6481,319234373.2523,22000.0,29-02-12
46519,1,5382,4093-5500-5650-9644-7530,6743138054.69,7200.0,24-05-03
88970,4,3698,4093-5500-7901-0511-9216,1980626634.4623,3400.0,16-01-03
71807,1,7772,4093-5500-4757-3882-7837,4418787599.2,7200.0,21-07-08
71933,3,8582,4093-5500-1396-7064-5849,3815924739.59038,22000.0,04-08-13
83972,3,9435,4093-5500-6908-3782-2173,6812742119.24,22000.0,01-08-15
24054,1,9500,4093-5500-9119-3896-9074,1595382870.826,7200.0,02-11-16
60164,2,4428,4093-5500-0484-1447-0292,1529599542.9,15600.0,17-12-13
18311,4,3730,4093-5500-6413-6053-3565,2136845200.533,3400.0,17-10-03
62891,4,8128,4093-5500-5522-6965-6373,4308243565.3,3400.0,27-03-09
91055,1,6799,4093-5500-9263-4470-3589,7136720820.687,7200.0,30-11-09
37291,3,8574,4093-5500-4456-9382-2861,9299145669.97239,22000.0,08-12-06
57289,2,2627,4093-5500-1470-0239-6810,6982427397.9,15600.0,24-08-07
53255,3,2462,4093-5500-0252-8771-9386,7803047175.0,22000.0,30-08-15
38515,2,1033,4093-5500-1638-0965-4586,1851422773.3472,15600.0,31-08-04
26852,4,4743,4093-5500-3627-9465-7339,4974552405.305,3400.0,13-04-09
81092,2,5424,4093-5500-6286-4519-1257,3815443559.34,15600.0,31-01-22
14816,3,1552,4093-5500-1084-6457-2514,7972760478.44,22000.0,22-09-07
40141,2,5273,4093-5500-4231-1733-7461,290098357.6,15600.0,08-10-17
79926,1,1256,4093-5500-2614-6713-2395,2377429701.46,7200.0,22-11-25
41353,1,3265,4093-5500-2395-2782-5970,8877620833.11943,7200.0,03-07-18
59005,1,6194,4093-5500-3303-2629-0123,4460940822.48035,7200.0,25-08-20
39557,3,8505,4093-5500-5552-4106-2044,887957756.515,22000.0,09-09-12
47750,3,8221,4093-5500-0346-0869-7615,1079588597.2593,22000.0,03-03-08
23456,1,6273,4093-5500-9285-8845-2398,6539717203.655,7200.0,14-09-02
16352,2,5865,4093-5500-6110-9874-1857,8058380639.233,15600.0,01-04-06
10443,1,4442,4093-5500-2106-7657-2676,9896850260.104,7200.0,10-05-01
81385,3,1844,4093-5500-5532-2843-8547,1837541008.658,22000.0,28-01-13
38013,3,1950,4093-5500-6700-4646-9071,8880227226.5,22000.0,27-03-07
43360,2,9074,4093-5500-7898-8316-8652,4161679269.281,15600.0,24-05-19
86779,4,1918,4093-5500-9784-5252-7178,5152757243.5,3400.0,19-02-18
32093,1,8365,4093-5500-1660-2192-1286,3901605458.5092,7200.0,05-05-12
86840,4,2129,4093-5500-4154-0060-5004,6149599536.116,3400.0,25-10-24
31377,1,2768,4093-5500-7125-5184-6682,2493757001.6439,7200.0,17-10-13
19250,2,2415,4093-5500-7378-6557-9516,5422196907.8933,15600.0,04-11-10
58012,3,7718,4093-5500-7768-1624-0421,4690446237.5497,22000.0,21-02-25
51018,4,3609,4093-5500-7038-0382-2615,4586153375.342,3400.0,21-03-10
22147,1,2527,4093-5500-3234-1490-4774,101996639.3982,7200.0,23-09-24
13801,2,8775,4093-5500-1901-8302-1843,3544102542.20296,15600.0,07-05-01
12749,1,7633,4093-5500-6178-1227-8410,9249801011.5,7200.0,18-09-05
52112,4,2424,4093-5500-9811-2074-5594,7313775955.6,3400.0,03-06-16
73560,4,8978,4093-5500-8182-1991-0380,821920210.74,3400.0,19-03-21
78854,3,6896,4093-5500-3873-3273-3297,8242075586.1,22000.0,17-05-02
83083,2,6207,4093-5500-7082-1687-3437,4661085718.2,15600.0,16-08-12
28587,3,9587,4093-5500-0556-6051-2201,9764209002.81989,22000.0,09-04-26
97410,1,1512,4093-5500-5550-7831-3852,3116562694.4,7200.0,28-02-07
10035,3,2684,4093-5500-8075-2883-7646,4082749442.14,22000.0,16-05-09
65548,1,3244,4093-5500-4503-3726-4688,480962211.98,7200.0,10-11-19
82323,2,7881,4093-5500-7957-1101-4493,9250967348.1084,15600.0,13-11-21
81900,3,6929,4093-5500-5022-5473-1845,3188187062.24,22000.0,09-11-24
34777,4,9194,4093-5500-5762-9354-8884,6876883733.37,3400.0,07-07-07
10901,1,9099,4093-5500-4248-5066-3638,1066050738.23084,7200.0,11-07-23
40768,3,1875,4093-5500-9229-5738-5106,903013506.2609,22000.0,25-05-13
71637,2,1196,4093-5500-6738-5408-3191,9298930212.1,15600.0,26-11-14
32833,3,3315,4093-5500-8694-5938-5917,5889570103.6,22000.0,09-07-06
68317,1,2388,4093-5500-3104-6654-0667,1470375210.9848,7200.0,16-12-09
70667,4,2934,4093-5500-2324-3463-0007,6251431878.382,3400.0,10-06-13
19332,4,5754,4093-5500-6242-0609-7028,6558660357.2,3400.0,28-05-23
67081,4,6584,4093-5500-5351-0121-7721,2908564656.12112,3400.0,17-10-03
85529,2,3916,4093-5500-0824-0477-1993,221477593.6,15600.0,04-08-20
39076,3,5573,4093-5500-2270-1114-0076,7827586204.8,22000.0,31-10-08
91452,3,4936,4093-5500-1857-8661-8105,474244498.281,22000.0,17-01-03
79713,4,6211,4093-5500-1028-3852-6730,9421861816.25,3400.0,07-04-04
35857,4,6295,4093-5500-2529-5161-4770,6706031945.9902,3400.0,31-05-16
11520,4,6526,4093-5500-4235-5567-0171,2951325095.76876,3400.0,14-12-09
68976,2,9912,4093-5500-7386-8331-4565,4224275642.22,15600.0,01-06-08
72326,3,4889,4093-5500-4250-4850-7702,6954583662.336,22000.0,14-12-20
18076,3,2665,4093-5500-9322-4622-4659,34446331.577,22000.0,16-08-14
56167,4,6934,4093-5500-9707-8448-8689,5780473078.4636,3400.0,28-01-09
17046,3,5445,4093-5500-1371-1733-1391,1021021128.26,22000.0,19-05-09
28269,2,1151,4093-5500-3613-9093-9292,9681929192.9933,15600.0,15-05-17
87882,2,6473,4093-5500-7670-4104-5916,9168624441.53635,15600.0,20-03-09
11493,2,2790,4093-5500-3473-0325-5072,2924940005.6,15600.0,15-11-17
62910,4,6806,4093-5500-0619-0350-4369,5914722499.4,3400.0,19-04-10
23018,4,6127,4093-5500-2341-0761-2777,3351270838.9948,3400.0,25-12-08
23423,2,5167,4093-5500-0443-6952-6844,3482294160.63897,15600.0,08-05-12
43924,1,5068,4093-5500-3967-9485-3837,6274205113.6988,7200.0,02-04-02
89909,2,5194,4093-5500-8767-6233-2412,8670208199.1,15600.0,27-04-08
60288,3,7238,4093-5500-2159-4442-8020,1993426689.46064,22000.0,21-05-13
98857,4,5802,4093-5500-4666-2861-7310,1194435339.2,3400.0,03-04-14
30094,4,5893,4093-5500-4394-7135-5649,6230200703.87,3400.0,23-08-24
96878,1,4428,4093-5500-2268-6171-6176,589538071.2065,7200.0,27-12-19
84334,2,3476,4093-5500-0163-2309-9104,8441612174.5,15600.0,13-06-24
18333,2,1637,4093-5500-7997-3954-1915,4430887299.4,15600.0,25-05-15
20930,3,3521,4093-5500-1318-8305-6390,2673151204.1734,22000.0,24-06-05
88876,3,8350,4093-5500-0089-3450-3493,6568527905.27937,22000.0,18-02-06
69060,1,6401,4093-5500-0619-1297-0666,3091376047.78,7200.0,20-04-16
25541,3,8774,4093-5500-2330-6889-2101,2205625574.47,22000.0,05-02-20
30201,4,8618,4093-5500-6503-5320-7316,4903164613.0,3400.0,04-11-12
66874,1,6938,4093-5500-0758-3435-5572,1384126135.5899,7200.0,26-02-04
78015,2,9710,4093-5500-8631-6863-7036,7064450073.1,15600.0,14-04-18
31105,1,7588,4093-5500-8905-3995-0500,9755464072.1,7200.0,26-11-11
53195,1,6618,4093-5500-5041-1144-4179,1462389954.57,7200.0,18-03-24
43431,1,1212,4093-5500-6944-5659-9051,2844673644.75253,7200.0,07-10-19
82409,3,3366,4093-5500-1072-7562-5901,1940123698.3,22000.0,25-12-01
91871,2,6058,4093-5500-2955-6118-3595,2697324544.3523,15600.0,27-10-12
63821,4,6787,4093-5500-4602-6740-1073,2952133636.775,3400.0,07-12-14
86838,1,5274,4093-5500-5075-3840-9316,4730130910.65,7200.0,09-09-02
98729,2,5047,4093-5500-5931-6856-6875,1029737846.747,15600.0,02-03-13
77911,4,2423,4093-5500-8497-3035-9354,6711682891.4,3400.0,07-08-19
99108,4,3787,4093-5500-3126-1783-5318,9472185333.8831,3400.0,13-02-20
34796,4,3193,4093-5500-1458-1082-4268,3761303804.6,3400.0,27-05-20
37865,3,8400,4093-5500-1278-8913-8912,5564186996.847,22000.0,01-02-14
86241,1,7481,4093-5500-0649-7587-9151,501240364.156,7200.0,01-01-18
75108,1,3265,4093-5500-8655-3587-1377,2605064073.247,7200.0,24-12-19
64589,4,3221,4093-5500-3155-9349-1561,30332916.8263,3400.0,17-07-12
79787,1,2753,4093-5500-3160-6235-4817,7599436830.8,7200.0,24-09-18
46896,1,2684,4093-5500-0305-7827-0170,6912950096.92357,7200.0,01-08-02
60826,3,1319,4093-5500-3768-0476-8911,2556438237.6,22000.0,22-10-19
68433,4,2372,4093-5500-0941-6696-1880,6362713410.4279,3400.0,05-06-10
41275,1,2977,4093-5500-9347-3792-8837,7314272107.91,7200.0,11-05-10
32378,4,3733,4093-5500-6168-1364-6564,7326639650.8693,3400.0,26-04-03
74612,3,7862,4093-5500-2630-3363-2400,3979174512.566,22000.0,05-12-24
30839,3,9899,4093-5500-6704-4301-8588,6604910666.57012,22000.0,14-01-09
15981,1,5546,4093-5500-4690-8340-7015,8488982370.3,7200.0,27-01-04
28402,4,4530,4093-5500-0940-2376-5205,737039440.928,3400.0,13-05-02
12916,2,5439,4093-5500-3514-0552-2447,9798936602.1042,15600.0,29-08-17
10463,4,5229,4093-5500-0642-0227-5787,5081722570.8803,3400.0,18-10-13
73136,3,2753,4093-5500-4548-8926-5174,3626146466.589,22000.0,18-02-03
82795,4,8100,4093-5500-4147-1318-3307,7438940665.3,3400.0,16-02-15
66750,2,6090,4093-5500-9086-1735-2019,8725524947.44,15600.0,30-04-08
84027,1,8765,4093-5500-6270-1925-4984,9314820520.99228,7200.0,17-08-04
27927,1,4807,4093-5500-6012-2006-9514,5635155445.754,7200.0,01-09-22
80385,4,2780,4093-5500-1974-4883-1051,1956901297.4,3400.0,10-08-15
47158,2,5409,4093-5500-8118-9763-6276,6356907629.28,15600.0,12-07-07
43714,1,6295,4093-5500-1512-6090-4149,6486308036.9458,7200.0,07-12-06
65986,4,8582,4093-5500-6959-2201-9065,9436607725.696,3400.0,08-09-06
45716,2,7397,4093-5500-8409-1761-8800,1128898782.91,15600.0,20-08-19
20211,1,5808,4093-5500-7764-3734-0775,8355487440.71448,7200.0,21-10-13
29104,2,9015,4093-5500-1661-6477-7021,3689351939.91,15600.0,16-09-23
67673,1,2741,4093-5500-6974-7122-9763,7303602678.8,7200.0,30-01-21
99482,3,8324,4093-5500-3731-9538-0052,6851099751.10339,22000.0,08-12-04
16002,3,2935,4093-5500-4194-2660-7485,7487915493.37,22000.0,04-08-15
67309,1,4978,4093-5500-9851-8558-1966,7465236453.91655,7200.0,04-06-14
54501,3,2415,4093-5500-9353-0775-8991,9618140670.44,22000.0,04-12-08
63892,1,9868,4093-5500-5644-3193-2515,5025452025.4,7200.0,09-04-19
66387,2,2920,4093-5500-0927-6345-1528,3498586293.4,15600.0,06-02-05
47724,4,6468,4093-5500-5957-6774-9934,2029213586.0,3400.0,15-09-12
39405,4,1901,4093-5500-8789-8138-5203,8263041066.253,3400.0,22-02-18
